Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Ralf Worledge;Sweden;Male;44;960696469;Humberto Delgado Airport;15/08/2020
Ardeen Flaonier;China;Female;57;484661568;Elvas Border;06/06/2020
Stefa Moore;China;Female;76;194735355;Braganca Airport;31/12/2020
Ekaterina Netley;Colombia;Male;74;225200829;Cristiano Ronaldo Airport;24/03/2020
Elnar Mustard;United States;Female;44;581162375;Castro Marim Border;08/03/2021
Drusy McCaighey;Poland;Male;44;929016247;Castro Marim Border;06/07/2020
Fianna Treasure;Norway;Female;71;520627188;Vilar Formoso Border;11/06/2020
Linzy Fahy;Trinidad and Tobago;Male;38;871037824;Cristiano Ronaldo Airport;14/04/2020
Mindy Josefsen;Armenia;Male;22;457265445;Joao Paulo II Airport;25/01/2021
Burgess Feaks;China;Male;33;102703509;Humberto Delgado Airport;11/01/2021
Aymer Frearson;Madagascar;Male;29;601300137;Beja Airport;15/01/2021
Jacqueline Learmount;China;Female;67;294882269;Elvas Border;15/05/2021
Melamie Gantzman;China;Female;19;780788399;Humberto Delgado Airport;01/03/2020
Demetris Woodfine;Indonesia;Female;54;143891455;Elvas Border;23/07/2020
Thain Childes;China;Male;52;724178211;Joao Paulo II Airport;02/09/2020
Darcie Franseco;Poland;Male;77;436547697;Faro Airport;08/02/2020
Cecilia Isacke;Burkina Faso;Female;75;137520387;Vilar Formoso Border;24/11/2020
Devlin Extall;Brazil;Male;85;493784433;Faro Airport;12/09/2020
Sharleen Keenleyside;Philippines;Male;75;381209482;Valenca Border;20/10/2020
Cynthie Ronan;Philippines;Male;78;522306963;Cristiano Ronaldo Airport;03/08/2020
Theodor Allison;Indonesia;Female;31;557432045;Elvas Border;13/10/2020
Jonathan Whyborn;Argentina;Male;66;822055456;Faro Airport;22/03/2020
Birdie Kreuzer;Reunion;Male;44;525813076;Beja Airport;21/12/2020
Hattie Tackley;Netherlands;Female;26;762752913;Faro Airport;10/01/2020
Rossy Cellone;Canada;Male;85;850475993;Humberto Delgado Airport;02/02/2021
Elora Maxwale;Russia;Male;48;725382989;Sa Carneiro Airport;12/03/2021
Felicia Beadnell;China;Female;56;998090599;Castro Marim Border;17/08/2020
Lexy Landor;Indonesia;Female;37;467703636;Valenca Border;13/04/2021
Jessee Bagguley;Poland;Male;45;374700331;Beja Airport;03/12/2020
Audra Speddin;United States;Male;62;374847132;Faro Airport;09/11/2020
Pren Kob;Portugal;Male;37;547780581;Valenca Border;13/10/2020
Elvin Batcock;Belarus;Male;55;273362920;Sa Carneiro Airport;08/04/2020
Chilton Arnaldo;Russia;Male;31;876235553;Beja Airport;10/02/2021
Malvina Antonchik;Tajikistan;Female;36;711179058;Braganca Airport;06/03/2021
Bernette Godsafe;Macedonia;Female;25;949070008;Joao Paulo II Airport;12/03/2021
Jessee Seaward;Ireland;Female;63;623336772;Joao Paulo II Airport;14/02/2021
Teodoro Kobpac;Peru;Male;62;923592282;Cristiano Ronaldo Airport;16/03/2021
Elia Neeson;Indonesia;Female;70;748022047;Cristiano Ronaldo Airport;11/11/2020
Kassia Arcase;China;Female;41;720139067;Braganca Airport;01/03/2020
Geneva Barlow;Canada;Female;24;102506283;Joao Paulo II Airport;23/04/2021
Eulalie Rous;China;Male;19;621213987;Vilar Formoso Border;01/02/2020
Cherianne Kristoffersen;Portugal;Female;52;495458052;Humberto Delgado Airport;25/06/2020
Latrena Binion;China;Female;78;923869610;Castro Marim Border;24/03/2020
Camellia Gettens;Albania;Male;66;532453455;Vilar Formoso Border;27/04/2021
Temp Calvard;Belarus;Female;71;749774750;Faro Airport;08/05/2020
Martguerita Raselles;China;Male;76;844487746;Beja Airport;11/10/2020
Helena Gylle;United States;Female;69;654451840;Elvas Border;02/12/2020
Baily Ling;Slovenia;Male;21;830280976;Humberto Delgado Airport;19/10/2020
Vanny Gerran;Portugal;Male;80;374298543;Elvas Border;22/11/2020
Randie Panketh;Poland;Male;19;518791818;Sa Carneiro Airport;13/05/2021
Rosemonde Howler;Russia;Male;57;357405560;Valenca Border;20/12/2020
Ellyn Mockes;Russia;Male;73;568395186;Cristiano Ronaldo Airport;03/12/2020
Angelita Rantoull;Portugal;Female;59;627538647;Sa Carneiro Airport;13/06/2020
Wallas Bellee;United States;Male;44;423226536;Braganca Airport;16/06/2020
Lou Marchi;Japan;Male;34;333628110;Humberto Delgado Airport;04/06/2020
Westbrooke Giraldon;Poland;Female;74;372558413;Faro Airport;13/12/2020
Jennie Barkshire;Venezuela;Male;45;806350540;Sa Carneiro Airport;06/04/2020
Spense Colchett;Finland;Male;44;118192842;Humberto Delgado Airport;11/12/2020
Zelig Sijmons;China;Male;29;621359031;Vilar Formoso Border;12/03/2020
Quintus Kadar;Palestinian Territory;Female;32;176344056;Castro Marim Border;28/02/2020
Zollie Mogenot;China;Male;58;495413267;Castro Marim Border;13/12/2020
Leif Laban;Russia;Female;67;579815957;Humberto Delgado Airport;02/02/2020
Jed Kilgannon;China;Male;24;444314698;Humberto Delgado Airport;07/04/2020
Nonnah Drohan;China;Male;67;125716701;Beja Airport;23/01/2020
Tristan Rallings;Poland;Male;27;468071142;Beja Airport;15/06/2020
Emmie Hartzenberg;Syria;Male;69;653255689;Valenca Border;14/05/2021
Audy Moorman;Indonesia;Female;34;650729530;Joao Paulo II Airport;26/10/2020
Bo Gilluley;France;Male;77;693845539;Cristiano Ronaldo Airport;13/09/2020
Catlin Barz;Palestinian Territory;Female;64;623752547;Joao Paulo II Airport;17/04/2020
Bucky Simonazzi;Kuwait;Male;61;367172073;Cristiano Ronaldo Airport;15/01/2020
Robby Beckerleg;China;Male;56;221998023;Faro Airport;22/05/2021
Griffith Leavey;Portugal;Male;41;670270701;Elvas Border;11/02/2021
Homere Westman;Poland;Female;76;927278810;Castro Marim Border;22/04/2021
Skipper O' Driscoll;Nigeria;Female;59;403679321;Valenca Border;21/02/2021
Belva Simla;Russia;Male;84;466790203;Joao Paulo II Airport;16/01/2021
Roman Bolf;Greece;Female;25;429974890;Vilar Formoso Border;06/04/2021
Ichabod Werndley;Indonesia;Female;24;942063101;Humberto Delgado Airport;21/03/2021
Jacintha Leahy;Ukraine;Female;57;760535775;Valenca Border;20/03/2021
Marcelline Garlick;Philippines;Male;51;639920810;Humberto Delgado Airport;20/01/2021
Munmro Borgnol;Brazil;Female;79;829141658;Castro Marim Border;20/12/2020
Tiena Lummis;South Korea;Male;70;309259682;Elvas Border;17/03/2020
Margarette Kitchinham;Philippines;Female;30;280066886;Valenca Border;12/05/2020
Hartwell Samweyes;Poland;Female;44;526657238;Humberto Delgado Airport;04/06/2020
Rory Brunning;South Africa;Male;29;300028934;Joao Paulo II Airport;12/06/2020
Frazer Gorring;Sweden;Female;75;276346090;Braganca Airport;19/12/2020
Jandy Adlem;Sweden;Male;28;994634975;Faro Airport;03/01/2021
Jarvis Quincey;Japan;Male;41;652575863;Beja Airport;12/06/2020
Allx Hoyes;Azerbaijan;Male;19;467096744;Valenca Border;10/04/2021
Tiffany Gerrill;China;Female;47;941775786;Sa Carneiro Airport;03/11/2020
Merrick Feldstern;Pakistan;Male;52;937593156;Faro Airport;09/05/2021
Dale Longea;Brazil;Male;61;188091277;Vilar Formoso Border;08/12/2020
Kenny Klemz;Indonesia;Male;21;829465268;Beja Airport;22/07/2020
Kurt Cubbit;Albania;Male;45;741958074;Castro Marim Border;15/07/2020
Jackqueline Aronowicz;China;Female;65;266107138;Cristiano Ronaldo Airport;29/01/2021
Olive Peckitt;France;Female;51;742116827;Beja Airport;18/12/2020
Fanchette Keeffe;Sierra Leone;Male;32;145027786;Faro Airport;01/04/2020
Audra Sweynson;French Polynesia;Male;71;515464854;Sa Carneiro Airport;30/01/2020
Sheree Benam;Poland;Male;61;331518524;Valenca Border;19/08/2020
Linnie Tander;Indonesia;Female;75;216987174;Faro Airport;19/10/2020
Denver Glennie;China;Female;37;345790915;Sa Carneiro Airport;12/07/2020
Wat Bloschke;France;Female;22;534219056;Beja Airport;28/02/2020
Valeda Cuttell;Comoros;Female;25;519009415;Vilar Formoso Border;06/02/2020
Neron Kestle;Canada;Female;74;659419276;Sa Carneiro Airport;18/01/2020
Hy Force;Brazil;Female;44;240372349;Vilar Formoso Border;02/04/2021
Ardeen Rebanks;Greece;Male;24;167123503;Joao Paulo II Airport;20/05/2021
Merrill Laycock;Brazil;Male;77;892447213;Sa Carneiro Airport;22/01/2020
Tabb Whellams;Guatemala;Male;60;931673080;Castro Marim Border;19/06/2020
Hortense Rooksby;Brazil;Male;81;228177058;Castro Marim Border;28/05/2020
Kassey MacAskill;Colombia;Male;46;859060155;Sa Carneiro Airport;27/10/2020
Dyan Kenner;Russia;Male;45;551988408;Cristiano Ronaldo Airport;12/11/2020
Meryl Benoit;Portugal;Female;41;252206729;Elvas Border;21/02/2020
Janith Haffenden;China;Female;22;830199411;Humberto Delgado Airport;15/07/2020
Herb Pucknell;Russia;Male;66;541487074;Elvas Border;01/03/2021
Meier Roon;United States;Female;35;294115953;Valenca Border;17/05/2021
Vannie Colter;Tajikistan;Male;57;915796428;Sa Carneiro Airport;13/10/2020
Dannie Blackborn;Philippines;Male;55;772142488;Humberto Delgado Airport;02/12/2020
Wells Blazej;Croatia;Female;37;542026868;Braganca Airport;05/02/2021
Marni Jarmaine;Thailand;Female;22;959579926;Humberto Delgado Airport;04/09/2020
Mack Fishbourn;Denmark;Male;34;112116904;Braganca Airport;08/07/2020
Nanni Bilborough;Ukraine;Female;61;707407143;Vilar Formoso Border;08/02/2021
Rebekkah Glanz;Japan;Male;43;438051914;Humberto Delgado Airport;09/02/2021
Lukas Timeby;Ecuador;Male;38;533845670;Valenca Border;23/09/2020
Lindsey Kemitt;Cyprus;Female;40;101772921;Faro Airport;20/01/2021
Gardener Snadden;China;Female;84;669684684;Elvas Border;13/05/2021
Giffer Scutter;Philippines;Male;38;436637132;Vilar Formoso Border;15/01/2020
Willi Titterell;Vietnam;Male;53;756083412;Humberto Delgado Airport;11/09/2020
Geri Thulborn;Russia;Male;37;834102746;Faro Airport;28/03/2021
Bone Bathowe;United States;Male;75;970315814;Cristiano Ronaldo Airport;03/08/2020
Noelyn Rafter;Afghanistan;Female;56;837617125;Sa Carneiro Airport;21/08/2020
Gustaf Jadczak;China;Male;85;630804826;Joao Paulo II Airport;07/01/2021
Juliana Everit;Portugal;Male;66;718410435;Braganca Airport;04/11/2020
Kristal Glenwright;China;Female;60;462258330;Cristiano Ronaldo Airport;30/10/2020
Brand Thonger;Thailand;Female;47;592207884;Castro Marim Border;05/04/2021
Efrem Clayworth;Spain;Female;35;969235010;Beja Airport;05/10/2020
Kandace Roake;China;Male;24;848280437;Cristiano Ronaldo Airport;14/08/2020
Risa Blincow;Russia;Male;45;453909309;Joao Paulo II Airport;24/02/2020
Ruthie Breckwell;Greece;Female;18;808030904;Braganca Airport;22/09/2020
Nichole Bickle;Israel;Female;66;752708854;Castro Marim Border;28/04/2020
Nada Roseby;China;Female;57;973220588;Humberto Delgado Airport;12/11/2020
Ethel Blanche;Indonesia;Male;72;637522283;Elvas Border;01/05/2020
Phyllis Pycock;China;Female;40;547478789;Joao Paulo II Airport;19/04/2021
Consuela Izakovitz;Portugal;Male;35;343023776;Faro Airport;19/11/2020
Towny Raubenheimer;Japan;Female;35;401548735;Joao Paulo II Airport;29/02/2020
Damita Sandeson;Madagascar;Female;31;647603557;Elvas Border;25/02/2021
Manolo Quadling;China;Female;23;784373253;Beja Airport;13/09/2020
Nikolas Dreus;Thailand;Female;40;348328764;Castro Marim Border;29/07/2020
Cherilyn Giovanitti;Malaysia;Female;78;473366684;Castro Marim Border;09/09/2020
Veronike Dallimore;China;Female;52;617119212;Beja Airport;14/12/2020
Steward O'Hear;Russia;Female;85;135146686;Cristiano Ronaldo Airport;23/05/2020
Daisey Vautre;Russia;Male;78;219171833;Humberto Delgado Airport;13/06/2020
Moore todor;Brazil;Male;40;327208190;Castro Marim Border;26/03/2021
Angelica MacPaike;Greece;Female;57;515978276;Braganca Airport;12/04/2020
Johnathan Emberson;China;Male;66;185167093;Joao Paulo II Airport;23/04/2021
Joanne Gatchel;Philippines;Female;50;500451230;Faro Airport;25/02/2020
Griffie Bransden;Colombia;Female;45;887897154;Sa Carneiro Airport;04/01/2020
Bryan Darrell;Argentina;Male;24;513222162;Valenca Border;11/03/2021
Brena Kowalik;Finland;Male;50;978075729;Braganca Airport;11/11/2020
Lilyan Scoggins;Indonesia;Male;27;303763777;Vilar Formoso Border;05/05/2021
Dion Pawlicki;Sweden;Male;63;792729065;Elvas Border;05/12/2020
Bordy Crepin;China;Male;32;247849691;Vilar Formoso Border;08/04/2021
Jordan Vannucci;Poland;Male;21;629740286;Sa Carneiro Airport;21/10/2020
Bamby Brashaw;Indonesia;Female;63;491450120;Beja Airport;19/05/2020
Reagen Boame;Brazil;Male;27;168009989;Beja Airport;14/04/2021
Claudianus Daudray;Brazil;Female;24;307199472;Cristiano Ronaldo Airport;06/09/2020
Adan Phelps;Trinidad and Tobago;Female;44;507491671;Humberto Delgado Airport;05/02/2020
Roley Wittering;Indonesia;Male;47;583229066;Faro Airport;14/08/2020
Anatollo Begg;United States;Female;60;113481909;Castro Marim Border;25/11/2020
Tuesday Chadbourne;Sweden;Female;77;434317323;Humberto Delgado Airport;20/11/2020
Norby O'Keefe;Kazakhstan;Female;82;423426656;Humberto Delgado Airport;03/05/2021
Waylen Lampitt;Zimbabwe;Male;76;904268600;Faro Airport;12/06/2020
Keelby Haxell;France;Male;56;660588475;Vilar Formoso Border;08/02/2021
Jenifer Jennings;Colombia;Female;27;299411187;Castro Marim Border;12/01/2020
Delphinia Lowensohn;China;Female;75;204276508;Cristiano Ronaldo Airport;14/10/2020
Osmond Garrison;Reunion;Female;48;624619033;Sa Carneiro Airport;27/09/2020
Cecil Morgan;Slovenia;Female;54;844067672;Joao Paulo II Airport;17/09/2020
Daisie Slyman;Morocco;Female;70;156920818;Vilar Formoso Border;29/03/2020
Winfred Gambie;Mexico;Male;51;875643268;Elvas Border;26/08/2020
Nikolos Karet;Greece;Female;34;254926559;Vilar Formoso Border;28/03/2021
Elyssa Paddie;Sweden;Male;71;246285503;Castro Marim Border;09/03/2020
Darell Prisley;Colombia;Male;44;236394726;Beja Airport;27/02/2020
Grantley Nineham;China;Male;82;351273738;Humberto Delgado Airport;16/02/2021
Nicol Cade;Indonesia;Male;32;345798538;Sa Carneiro Airport;26/05/2020
Johnath Macklam;Tanzania;Female;62;465019834;Joao Paulo II Airport;17/03/2020
Zacherie Heis;Switzerland;Female;68;887183159;Castro Marim Border;08/02/2020
Olympia Bentick;Morocco;Male;55;526330874;Sa Carneiro Airport;03/03/2021
Alair Roots;Macedonia;Female;29;775228653;Sa Carneiro Airport;11/03/2020
Knox Phillps;Democratic Republic of the Congo;Female;42;799884350;Humberto Delgado Airport;30/10/2020
Drud Swanston;Palestinian Territory;Male;83;309254554;Braganca Airport;31/07/2020
De Kike;Argentina;Male;34;975701658;Faro Airport;31/08/2020
Garret Caldicott;Luxembourg;Male;39;985068494;Humberto Delgado Airport;17/12/2020
Erhard Roo;Madagascar;Female;70;739658297;Braganca Airport;16/05/2021
Adora Raye;Macedonia;Female;40;253902677;Humberto Delgado Airport;19/02/2020
Danice Braddon;Costa Rica;Female;63;707763568;Faro Airport;25/03/2021
Barclay Glencros;Portugal;Female;22;546699012;Braganca Airport;29/09/2020
Ashlin Gioani;Mexico;Female;82;432893825;Faro Airport;16/01/2020
Giralda Worpole;United Kingdom;Male;79;145960770;Valenca Border;06/06/2020
Shirlee Knightsbridge;Russia;Male;79;458916103;Vilar Formoso Border;21/02/2021
Braden Abernethy;Colombia;Female;77;781158472;Humberto Delgado Airport;17/12/2020
Anabal Ginni;Brazil;Male;31;197242800;Humberto Delgado Airport;14/01/2020
Jethro Cameron;Indonesia;Male;62;511193045;Beja Airport;14/10/2020
Nolie Gard;Philippines;Male;60;548638460;Sa Carneiro Airport;11/10/2020
Archy Rastrick;Vietnam;Female;80;168561084;Humberto Delgado Airport;15/11/2020
Sammy Renney;Central African Republic;Female;29;398235666;Elvas Border;19/10/2020
Vince Olifaunt;China;Male;69;527761458;Joao Paulo II Airport;19/10/2020
Dell Stenyng;Chile;Female;67;688352494;Elvas Border;19/11/2020
Brittaney Littleproud;China;Male;54;766716186;Valenca Border;01/10/2020
Brandy Huckin;Paraguay;Female;37;786378663;Joao Paulo II Airport;28/10/2020
Jakie Ropkes;Spain;Male;57;984159749;Beja Airport;03/04/2020
Marje Ottey;Zambia;Male;52;501106278;Beja Airport;04/11/2020
Corrianne Pitcaithley;Colombia;Male;85;992705355;Valenca Border;27/09/2020
Nonie Botte;Yemen;Female;85;764745380;Valenca Border;28/09/2020
Consuelo Howard - Gater;Kazakhstan;Female;44;151239524;Joao Paulo II Airport;01/11/2020
Petrina Peet;Sweden;Female;31;105545200;Cristiano Ronaldo Airport;28/04/2020
Forester Ludlamme;China;Female;34;495812626;Sa Carneiro Airport;24/12/2020
Faunie Saltern;Indonesia;Male;83;216883113;Joao Paulo II Airport;15/01/2020
Dottie Erickson;Portugal;Female;55;669106725;Cristiano Ronaldo Airport;23/02/2021
Prentiss Sturrock;China;Male;36;350365121;Sa Carneiro Airport;04/05/2020
Row Greeson;France;Male;66;577982550;Valenca Border;11/04/2020
Genvieve Roo;China;Female;76;639083301;Sa Carneiro Airport;21/03/2021
Emmalynne Osboldstone;Canada;Female;72;282699472;Faro Airport;01/05/2021
Sunshine Winskill;China;Male;34;961543844;Beja Airport;19/03/2020
Vyky Scarce;Indonesia;Female;71;303497237;Beja Airport;29/05/2020
Koo Beckers;China;Female;24;472416618;Braganca Airport;21/04/2021
Thane Leathwood;Bhutan;Male;37;442089598;Elvas Border;30/06/2020
Robbi Harsant;United States;Female;70;245500691;Castro Marim Border;07/08/2020
Dyane Bernaert;Brazil;Male;50;122276201;Valenca Border;19/02/2020
Yance Howselee;El Salvador;Male;27;973891160;Braganca Airport;13/07/2020
Adara Airdrie;Macedonia;Male;69;129380505;Elvas Border;10/10/2020
Liva Sneesbie;Peru;Male;24;956556055;Castro Marim Border;02/11/2020
Xever Bettington;Indonesia;Female;57;519526243;Braganca Airport;31/03/2021
Teddy Shutte;Philippines;Male;23;985124736;Beja Airport;30/01/2020
Elisabet Sterzaker;Ethiopia;Male;56;244495296;Cristiano Ronaldo Airport;20/04/2021
Shelly Nield;Indonesia;Male;70;577461290;Faro Airport;14/05/2021
Almira Hurche;Greece;Male;36;318322451;Elvas Border;05/11/2020
Terrye Snoden;Malaysia;Male;39;430307947;Valenca Border;12/07/2020
Tiffie Quinet;Indonesia;Female;85;904626579;Beja Airport;19/08/2020
Humfried Buckner;Netherlands;Female;42;351172784;Valenca Border;23/03/2021
Garreth Lynes;North Korea;Male;50;782145157;Beja Airport;20/03/2021
Priscella Burney;Norway;Male;26;680509921;Castro Marim Border;19/01/2020
Merilyn Esslemont;Pakistan;Male;27;449472788;Joao Paulo II Airport;22/02/2021
Tessi McOrkil;Poland;Female;36;241510247;Joao Paulo II Airport;24/01/2020
Penn Puzey;Peru;Female;31;431680467;Elvas Border;22/01/2021
Gard Shippam;Cameroon;Male;55;327701893;Faro Airport;03/02/2020
Rodolphe Richardin;Portugal;Female;65;516739297;Humberto Delgado Airport;27/12/2020
Liana Hoyland;Indonesia;Female;84;447968829;Elvas Border;10/02/2020
Maurine De Ferraris;Haiti;Female;26;125610940;Vilar Formoso Border;26/06/2020
Barde Woodford;Slovenia;Male;23;980214244;Joao Paulo II Airport;04/07/2020
Emera Stirman;Dominican Republic;Male;40;110313780;Faro Airport;24/12/2020
Bernadina Caso;Czech Republic;Male;77;219561355;Sa Carneiro Airport;22/09/2020
Chauncey Yerson;United States;Male;38;341882773;Elvas Border;06/01/2021
Carl Featherstonhaugh;Armenia;Male;80;286381597;Beja Airport;27/08/2020
Denise Agronski;Bulgaria;Male;53;647745063;Beja Airport;14/04/2020
Trumaine Capelow;Brazil;Female;69;303237244;Beja Airport;11/05/2020
Rhianna Dassindale;Serbia;Male;75;914428219;Cristiano Ronaldo Airport;07/02/2021
Minnnie Longforth;China;Female;85;264910375;Braganca Airport;06/04/2021
Jacynth Gay;China;Female;46;762878281;Humberto Delgado Airport;07/01/2020
Johnny Fronsek;Kosovo;Female;80;561844042;Faro Airport;13/07/2020
Charlotte Mobius;Ecuador;Male;20;116578338;Vilar Formoso Border;20/03/2020
Camile Bullers;Dominican Republic;Male;69;444138498;Faro Airport;31/05/2020
Ginevra Ridhole;Sweden;Female;78;166104468;Elvas Border;10/06/2020
Adler Juett;Belarus;Female;78;221473207;Braganca Airport;28/11/2020
Salmon Dawtre;Japan;Male;75;911301914;Elvas Border;31/03/2020
