Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Flin Lambertson;Philippines;Male;25;968980787;Sa Carneiro Airport;10/07/2020
Damien Huggin;China;Male;69;988218973;Vilar Formoso Border;08/01/2020
Ardeen Branford;Greece;Male;78;209199238;Braganca Airport;23/09/2020
Daffi Winterson;Afghanistan;Male;78;984742166;Sa Carneiro Airport;07/02/2021
Fidole Revitt;Philippines;Female;47;879644498;Braganca Airport;18/04/2021
Edd Vodden;United States;Male;40;788025682;Cristiano Ronaldo Airport;05/04/2020
Marven Pothecary;Mexico;Female;22;238748839;Vilar Formoso Border;27/04/2021
Cortie Halworth;Indonesia;Male;53;662682154;Joao Paulo II Airport;24/04/2021
Edsel Vero;China;Female;45;655153009;Vilar Formoso Border;21/02/2021
Letta Sackler;Russia;Male;75;596204867;Beja Airport;20/03/2020
Ransom Strass;Indonesia;Female;54;114403575;Braganca Airport;29/10/2020
Woody Ledamun;Serbia;Male;72;298461669;Beja Airport;27/02/2021
Lane Laverenz;China;Female;28;429162048;Valenca Border;24/12/2020
Arne Arnot;Indonesia;Female;19;923770597;Vilar Formoso Border;21/03/2020
Jud Simonetto;Albania;Male;48;257402952;Faro Airport;25/02/2021
Karita Stabler;Russia;Male;82;955602369;Vilar Formoso Border;06/03/2021
Charity Petch;Indonesia;Female;58;210972297;Elvas Border;31/01/2020
Mattie Fairlam;Czech Republic;Female;18;808666769;Valenca Border;28/04/2021
Marcelia Cornejo;Georgia;Female;61;337548765;Beja Airport;25/05/2021
Willie Winchcombe;Argentina;Male;83;250071054;Braganca Airport;25/01/2021
Tedman Pratty;China;Male;29;754471275;Vilar Formoso Border;15/01/2021
Evyn Galler;Ecuador;Female;22;822603512;Humberto Delgado Airport;01/07/2020
Cicely Anglim;Sweden;Male;20;556977271;Humberto Delgado Airport;31/08/2020
Nellie Vedntyev;Russia;Male;63;743401126;Braganca Airport;26/08/2020
Martie Cirlos;China;Male;30;288371169;Castro Marim Border;27/01/2020
Dore Mulleary;Hungary;Female;24;503455664;Faro Airport;08/05/2020
Charmain Ceillier;Brazil;Female;35;873800552;Sa Carneiro Airport;29/07/2020
Malva Snelson;Sweden;Male;32;271497849;Sa Carneiro Airport;30/05/2020
Hamnet Pratten;South Korea;Male;60;893035714;Humberto Delgado Airport;14/03/2020
Tanhya Velden;Russia;Female;23;528530002;Valenca Border;02/09/2020
Claudian Wasmer;Indonesia;Female;64;601413429;Faro Airport;22/07/2020
Netta Banner;China;Female;39;233085233;Beja Airport;03/04/2020
Guilbert Hendriks;China;Female;71;391567372;Beja Airport;27/01/2020
Amargo Tapply;Portugal;Male;40;276191494;Vilar Formoso Border;17/01/2021
Kaine Dagleas;China;Female;49;889530275;Sa Carneiro Airport;10/03/2021
Temple Marcoolyn;Poland;Male;29;469659543;Valenca Border;12/04/2021
Rosaleen Grimble;Russia;Female;65;718087307;Braganca Airport;25/11/2020
Friedrick Lafontaine;Colombia;Female;61;592541938;Vilar Formoso Border;09/08/2020
Hedwig Odam;Malta;Female;54;649818269;Braganca Airport;27/11/2020
Fara Jaan;United States;Female;79;740393220;Valenca Border;30/03/2021
Zollie Blackborn;Afghanistan;Male;80;197034601;Faro Airport;14/01/2021
Queenie Assandri;Yemen;Female;68;910498084;Valenca Border;18/05/2020
Arlette Colaco;Iran;Female;82;729254226;Faro Airport;07/01/2020
Paolina Scaice;Portugal;Female;61;572971215;Faro Airport;14/05/2021
Rusty Got;Philippines;Female;40;773799606;Humberto Delgado Airport;30/04/2020
Bab Skyrm;Iran;Male;62;585474240;Valenca Border;04/09/2020
Camel Fromant;Indonesia;Female;66;802636878;Faro Airport;13/04/2021
Evania Larkby;Serbia;Female;67;109954972;Castro Marim Border;05/02/2021
Mellisent Warrick;Yemen;Male;68;175748793;Braganca Airport;23/03/2020
Fabio Kilshaw;Niger;Male;58;673400006;Cristiano Ronaldo Airport;15/02/2020
Simonne Berrie;Benin;Male;46;580470747;Vilar Formoso Border;27/01/2021
Titos Apdell;Japan;Male;46;623316449;Joao Paulo II Airport;13/02/2020
Ned Gilbertson;Philippines;Male;19;120514804;Braganca Airport;12/05/2021
Zilvia Pippin;Kyrgyzstan;Male;85;334926424;Faro Airport;08/07/2020
Charita Retchford;China;Male;48;478052161;Humberto Delgado Airport;17/01/2020
Amalie Pennini;China;Female;82;701487189;Faro Airport;22/10/2020
Shellysheldon Maken;Brazil;Female;64;374170782;Vilar Formoso Border;14/12/2020
Caroline Harrisson;China;Female;20;425385810;Valenca Border;19/12/2020
Herold Bernini;Ukraine;Female;72;729992760;Humberto Delgado Airport;06/05/2021
Washington Colchett;China;Male;31;917842908;Joao Paulo II Airport;19/03/2021
Ebba Hayworth;Zambia;Female;44;377299083;Faro Airport;05/07/2020
Caz Palister;China;Female;71;137717210;Humberto Delgado Airport;29/03/2020
Jacquetta Stelljes;Portugal;Male;50;966705495;Vilar Formoso Border;08/04/2021
Yancey Leyfield;Angola;Female;44;900653357;Joao Paulo II Airport;21/07/2020
Jakie Lackham;Philippines;Male;35;751703761;Faro Airport;01/03/2020
Ferdinande Shalloe;Slovenia;Female;36;237642775;Beja Airport;08/02/2020
Sylvan Dulling;Tanzania;Female;26;920206045;Humberto Delgado Airport;11/06/2020
Carl Silkston;United States;Male;35;673628292;Elvas Border;07/04/2020
Priscella Dibbe;Serbia;Male;50;147716646;Joao Paulo II Airport;19/04/2021
Daniella Perryn;Russia;Female;77;285156375;Beja Airport;15/03/2020
Mikael Crackett;Malaysia;Male;43;726921477;Braganca Airport;01/07/2020
Esdras Petrolli;China;Male;39;178934328;Faro Airport;07/12/2020
Cody Riddett;Greece;Female;59;155758631;Joao Paulo II Airport;17/02/2020
Benedetta Sherringham;Ukraine;Male;53;316460596;Beja Airport;05/04/2021
Nerta Poynter;Ukraine;Male;64;599801373;Faro Airport;12/04/2021
Alexi McGaughey;China;Female;35;480054290;Braganca Airport;12/07/2020
Bobbette Skingle;Russia;Female;52;877219835;Elvas Border;01/03/2021
Elton Gorcke;Slovenia;Male;35;701200582;Cristiano Ronaldo Airport;21/03/2020
Dorise Roon;China;Male;25;717833295;Castro Marim Border;22/07/2020
Perl Dwelly;Yemen;Male;31;391600531;Humberto Delgado Airport;02/10/2020
Ephrem Brenneke;Sweden;Male;39;445779459;Sa Carneiro Airport;06/07/2020
Holly Crumb;Peru;Female;75;178755041;Cristiano Ronaldo Airport;16/01/2021
Corena Weighell;China;Male;56;422614280;Beja Airport;13/12/2020
Fred Polly;Indonesia;Female;58;770199765;Joao Paulo II Airport;12/09/2020
Itch Grassin;Morocco;Male;37;520825660;Humberto Delgado Airport;09/10/2020
Gwendolin Glossup;Poland;Male;82;424621698;Braganca Airport;31/05/2020
Shoshanna Isitt;Egypt;Female;65;940158448;Castro Marim Border;06/11/2020
Gare Brede;Greece;Female;32;118565312;Valenca Border;28/12/2020
Leelah McGavigan;New Zealand;Female;74;948449737;Castro Marim Border;16/07/2020
Tiertza Liepmann;China;Female;24;150462738;Humberto Delgado Airport;13/01/2020
Jase Doring;Indonesia;Female;35;491667164;Beja Airport;14/07/2020
Murielle Dytham;Japan;Male;20;552205718;Cristiano Ronaldo Airport;04/11/2020
Hynda Paolazzi;Syria;Male;82;330763215;Joao Paulo II Airport;04/05/2021
Earvin Gogan;Czech Republic;Female;76;365157474;Faro Airport;27/11/2020
Merline Lennon;Belarus;Female;75;984181406;Faro Airport;15/06/2020
Paulie Pilch;Russia;Female;70;392932629;Vilar Formoso Border;19/06/2020
Annabela Asbury;China;Male;80;583055888;Faro Airport;19/07/2020
Arda Jefferd;Latvia;Male;51;351014288;Castro Marim Border;17/04/2020
Shannan McBrearty;Indonesia;Male;79;652401277;Braganca Airport;08/12/2020
Robert Hannah;Indonesia;Female;21;729017624;Elvas Border;31/05/2020
Jonas Beckley;Russia;Female;20;832076513;Valenca Border;19/05/2021
Coralyn Julyan;United States;Male;66;825393384;Elvas Border;30/01/2020
Katey Gaskamp;Slovenia;Female;67;756958168;Sa Carneiro Airport;24/10/2020
Reggi Rahlof;China;Male;45;788995790;Humberto Delgado Airport;28/05/2020
Bridgette Thon;Ukraine;Female;37;827583636;Braganca Airport;04/03/2020
Sidonnie Elsie;Sweden;Male;60;808106000;Beja Airport;25/12/2020
Enid Amber;Mauritius;Male;33;410002971;Humberto Delgado Airport;22/11/2020
Amalia Rigney;Chile;Male;33;819944511;Elvas Border;05/04/2021
Brian Dickie;Indonesia;Male;56;121827517;Faro Airport;23/10/2020
Pepe Dennitts;China;Female;72;251236272;Elvas Border;15/10/2020
Flinn Wilbor;Indonesia;Male;73;156063686;Sa Carneiro Airport;24/12/2020
Alameda Waywell;Philippines;Female;22;607145796;Braganca Airport;23/08/2020
Herschel Domke;Peru;Male;20;247259065;Vilar Formoso Border;25/12/2020
Hetty Kubas;Norway;Female;35;932516157;Joao Paulo II Airport;19/08/2020
Frankie Grinley;Indonesia;Male;18;559541930;Castro Marim Border;24/07/2020
Eva Mixhel;Greece;Female;67;676149403;Faro Airport;26/07/2020
Neille Pykerman;France;Female;37;577100315;Valenca Border;28/01/2021
Karil Tafani;China;Male;51;421170162;Castro Marim Border;13/05/2020
Jobi Abys;Syria;Male;37;884582138;Braganca Airport;09/07/2020
Lorettalorna Eslinger;Senegal;Male;70;376260962;Beja Airport;28/05/2021
Ethelin Sartain;Peru;Male;80;617773168;Sa Carneiro Airport;12/09/2020
Borg Amps;Bangladesh;Female;23;473929659;Valenca Border;11/07/2020
Kesley Beadman;Honduras;Male;31;515514845;Valenca Border;12/04/2020
Carolina Meir;Indonesia;Male;48;258254423;Cristiano Ronaldo Airport;26/10/2020
Angelle Shutler;Madagascar;Female;42;648846584;Cristiano Ronaldo Airport;21/04/2020
Marlin MacTimpany;Philippines;Female;69;796580061;Faro Airport;12/06/2020
Jami Warrender;Croatia;Female;36;457269934;Cristiano Ronaldo Airport;05/01/2020
Linda Itzkovwitch;Philippines;Female;55;615760822;Braganca Airport;09/05/2020
Samara Whiteman;China;Male;33;111103542;Beja Airport;09/10/2020
Traci Bownes;Sudan;Male;45;837858337;Cristiano Ronaldo Airport;28/05/2020
Nicolais Micco;Ukraine;Male;78;198190092;Joao Paulo II Airport;09/03/2020
Gaile Hudel;Malaysia;Male;83;985953817;Castro Marim Border;18/02/2021
Tracy Moffett;China;Female;46;157148297;Elvas Border;12/07/2020
Grange Ferrieroi;Ukraine;Male;49;161155680;Humberto Delgado Airport;24/02/2021
Olympe Gutsell;South Africa;Female;43;357033488;Elvas Border;14/05/2020
Coralie Wewell;China;Female;21;843851702;Faro Airport;07/05/2020
Jesus Filochov;China;Male;64;435667951;Elvas Border;16/04/2021
Emili Edis;China;Male;85;659384331;Humberto Delgado Airport;14/12/2020
Mahala Searston;China;Male;62;540073364;Elvas Border;20/01/2020
Shirley Winkle;Poland;Male;46;107182773;Castro Marim Border;02/05/2020
Karalee Carluccio;Venezuela;Female;70;458855493;Sa Carneiro Airport;30/05/2020
Maribel Beltzner;Poland;Female;19;679632285;Humberto Delgado Airport;13/01/2021
Olva Blakeney;China;Male;82;914959153;Elvas Border;03/12/2020
Kort Westnage;Portugal;Female;19;542378742;Cristiano Ronaldo Airport;30/11/2020
Zachariah Slemmonds;Honduras;Male;80;681918538;Elvas Border;27/02/2021
Saloma Kubacek;Sweden;Female;63;367122302;Cristiano Ronaldo Airport;07/04/2021
Wini Woolf;Dominican Republic;Male;22;575737538;Sa Carneiro Airport;18/02/2021
Allie Jorn;Indonesia;Male;81;872600423;Humberto Delgado Airport;07/10/2020
Lyssa Ritchings;Indonesia;Female;28;996899952;Beja Airport;06/01/2021
Dayna Wainscot;Indonesia;Female;28;211007023;Joao Paulo II Airport;03/03/2020
Willy Jirzik;Vietnam;Female;68;371277319;Castro Marim Border;11/04/2020
Balduin McCulley;China;Female;66;301997297;Faro Airport;23/04/2021
Bucky Cicerone;Yemen;Female;76;679234435;Braganca Airport;29/08/2020
Glynnis Hazeldene;Indonesia;Male;73;326762724;Cristiano Ronaldo Airport;04/05/2021
Glynnis Baskwell;Russia;Female;67;942569814;Valenca Border;24/05/2020
Melinde Swayte;Netherlands;Male;79;832469361;Joao Paulo II Airport;22/05/2020
Mia Fawcus;Poland;Male;21;339930878;Braganca Airport;11/09/2020
Jobyna Kenner;Indonesia;Male;43;895721652;Faro Airport;25/05/2021
Cherilynn Allinson;China;Female;30;395907932;Castro Marim Border;05/03/2020
Tess Rumford;Indonesia;Male;57;667436564;Valenca Border;10/05/2020
Magnum Morgon;China;Female;83;362281791;Joao Paulo II Airport;05/04/2020
Harwell Kenan;Indonesia;Female;67;419361368;Cristiano Ronaldo Airport;04/05/2021
Percival Vellacott;China;Female;84;577859183;Elvas Border;22/07/2020
Papageno Lackmann;France;Female;39;704586062;Joao Paulo II Airport;18/05/2020
Astrid Tadgell;China;Male;18;666620040;Joao Paulo II Airport;13/02/2021
Kendall Honig;Canada;Female;79;235756037;Castro Marim Border;14/02/2020
Mateo Schoffler;China;Female;72;741783105;Joao Paulo II Airport;14/07/2020
Olwen Lazenby;Nigeria;Male;32;132415518;Valenca Border;27/08/2020
Man Lytlle;Brazil;Female;67;622708215;Braganca Airport;21/03/2021
Hali Kestle;Pakistan;Female;81;211002434;Faro Airport;13/05/2021
Parnell Moulton;United States;Male;41;664321279;Humberto Delgado Airport;03/02/2020
Lottie Haylock;Italy;Female;85;481522911;Braganca Airport;11/02/2020
Gae Attock;Russia;Female;75;458010975;Faro Airport;20/04/2020
Jarrod Griniov;Indonesia;Female;49;434469395;Cristiano Ronaldo Airport;24/04/2020
Deidre Craddy;Madagascar;Female;50;866437763;Valenca Border;06/07/2020
Geri Flori;Venezuela;Male;74;749327302;Joao Paulo II Airport;10/01/2021
Lowrance Tomaselli;Thailand;Male;24;228170700;Joao Paulo II Airport;04/09/2020
Veronike Jills;Brazil;Female;70;487210722;Humberto Delgado Airport;19/04/2021
Joseph Bauld;Indonesia;Male;80;533226363;Faro Airport;09/07/2020
Kippar Flukes;Indonesia;Female;60;748166424;Faro Airport;21/04/2020
Binky Siddle;France;Female;45;950894926;Beja Airport;06/06/2020
Fredek Stiddard;Bhutan;Female;82;522482294;Beja Airport;26/07/2020
Ettore Shingles;Bangladesh;Female;53;450973811;Castro Marim Border;16/05/2021
Arvie Gaisford;Russia;Female;57;896343190;Braganca Airport;21/02/2021
Brnaba Kennford;China;Female;25;970616473;Elvas Border;03/06/2020
Rosetta Ockwell;Czech Republic;Male;44;270633099;Beja Airport;10/04/2021
Pyotr Gwyther;United States;Male;67;710222433;Elvas Border;24/03/2021
Tamas Mantrip;Poland;Female;66;886546794;Valenca Border;14/03/2020
Anne-marie Grumley;Colombia;Male;66;135990537;Joao Paulo II Airport;12/11/2020
Gard Magowan;Indonesia;Female;30;625832184;Cristiano Ronaldo Airport;22/06/2020
Annmaria Raymond;Russia;Female;45;480321004;Elvas Border;01/06/2020
Thedrick Keyse;United Kingdom;Female;46;843867716;Elvas Border;18/09/2020
Dodi Collyns;China;Female;30;350331984;Cristiano Ronaldo Airport;14/03/2020
Chickie Rittmeyer;United Kingdom;Female;40;937811492;Braganca Airport;13/04/2020
Roscoe Gorriessen;China;Female;81;649137913;Joao Paulo II Airport;30/09/2020
Clarey Nys;China;Male;20;538733555;Castro Marim Border;25/03/2020
Robina Axell;Vietnam;Male;54;286866642;Sa Carneiro Airport;11/04/2021
Mala Gallico;China;Male;84;510118779;Vilar Formoso Border;14/05/2021
Korella Reisenberg;Canada;Male;55;819961738;Beja Airport;07/01/2021
Colan Leggott;Portugal;Male;47;783260155;Castro Marim Border;25/05/2020
Murdock Bessey;Netherlands;Female;51;105453080;Castro Marim Border;08/04/2020
Shandeigh Cowterd;Russia;Male;69;467515194;Beja Airport;19/05/2020
Evin Macey;Malta;Male;75;803047900;Sa Carneiro Airport;28/01/2021
Domenic Sutherden;United States;Female;58;289130348;Castro Marim Border;24/05/2021
Kory Huyge;Portugal;Male;34;554646227;Valenca Border;16/11/2020
Franny Spellicy;Niger;Female;20;929865591;Valenca Border;01/12/2020
Uriah Starking;China;Male;28;350159504;Faro Airport;19/04/2021
Janessa Smithson;Mexico;Male;22;681607156;Castro Marim Border;05/05/2020
Lyndell Erik;Belarus;Male;65;781816689;Braganca Airport;20/12/2020
Gaby Helliar;Brazil;Female;61;179440900;Elvas Border;13/07/2020
Phillida Banaszczyk;Bulgaria;Female;40;489308354;Elvas Border;10/12/2020
Jodie Gerran;Madagascar;Male;30;622918333;Sa Carneiro Airport;16/08/2020
Isabel Pionter;Norway;Male;63;585614449;Valenca Border;23/05/2020
Dominick Whelpton;China;Male;70;820804490;Elvas Border;18/05/2020
Audy Gebbie;Portugal;Female;23;998053668;Beja Airport;01/05/2021
Wilden Scyner;Bulgaria;Female;56;622934736;Vilar Formoso Border;03/01/2020
Patton Turgoose;Philippines;Female;26;855207565;Beja Airport;07/01/2021
Moyna Carslaw;Indonesia;Female;56;751989166;Joao Paulo II Airport;27/12/2020
Roseline Dunn;Macedonia;Female;65;968966359;Braganca Airport;22/11/2020
Hyacintha Pook;China;Male;61;672708055;Beja Airport;16/04/2021
Karalynn Garvan;Colombia;Male;41;941490060;Humberto Delgado Airport;13/05/2021
Baxie Doble;China;Female;67;201686608;Faro Airport;17/04/2020
Towney de Courcey;China;Female;22;618582979;Joao Paulo II Airport;22/05/2021
Fanny Greenier;Montenegro;Female;50;980609352;Humberto Delgado Airport;26/03/2021
Arabel Coyle;Chile;Female;52;519263138;Vilar Formoso Border;25/03/2021
Manon Smaile;United States;Male;44;647599438;Braganca Airport;16/10/2020
Elysia Davidovsky;Thailand;Male;58;561605528;Valenca Border;10/08/2020
Maryrose Marthen;Sierra Leone;Male;74;158837601;Joao Paulo II Airport;23/11/2020
Chico O'Rodane;Indonesia;Female;35;275713283;Sa Carneiro Airport;21/03/2021
Hanny Vlasenkov;Indonesia;Male;46;643170891;Sa Carneiro Airport;25/01/2020
Murvyn Sarch;Haiti;Female;39;297571619;Valenca Border;08/09/2020
Jayson Laws;Philippines;Female;25;273231961;Elvas Border;17/07/2020
Allistir Culcheth;Yemen;Male;51;921004426;Cristiano Ronaldo Airport;09/07/2020
Dore Edgson;Russia;Male;21;330405499;Sa Carneiro Airport;05/03/2021
Kinnie Djurkovic;Pakistan;Male;72;815497421;Sa Carneiro Airport;25/04/2020
Goldia Aherne;Lebanon;Female;76;690190038;Valenca Border;09/06/2020
Pauletta Rishbrook;Indonesia;Male;22;992901638;Faro Airport;03/03/2021
Jacqui Tingle;Peru;Female;82;657581600;Sa Carneiro Airport;10/10/2020
Gwenneth Howitt;Brazil;Female;62;188235835;Valenca Border;02/05/2021
Hattie Beals;Malaysia;Male;46;280237721;Cristiano Ronaldo Airport;09/05/2020
Park Azemar;Namibia;Female;44;175535693;Vilar Formoso Border;14/01/2021
Petunia Sueter;Peru;Female;59;529001914;Joao Paulo II Airport;19/02/2020
Yvon Langer;China;Male;77;486234756;Beja Airport;03/10/2020
Simone Kettlestringe;Thailand;Female;74;213053631;Beja Airport;03/10/2020
Nickolaus Trenholme;Canada;Male;38;220195858;Braganca Airport;07/09/2020
Dillie Wason;China;Female;22;638646947;Sa Carneiro Airport;07/07/2020
Royce Prenty;Canada;Male;28;893857437;Sa Carneiro Airport;08/01/2021
Belvia Clarkson;Indonesia;Female;71;338026781;Braganca Airport;03/03/2021
Natka Vany;Sweden;Female;41;125912372;Humberto Delgado Airport;30/03/2021
Dierdre Schulter;United States;Female;39;320975030;Valenca Border;09/04/2020
Katerine Rutley;Czech Republic;Male;57;623738015;Castro Marim Border;30/01/2020
Clywd Dunrige;Philippines;Female;28;275349509;Valenca Border;31/03/2020
Kordula Daintier;China;Female;36;659427456;Humberto Delgado Airport;28/06/2020
Bondy Roaf;Norway;Male;62;722259479;Vilar Formoso Border;17/04/2020
Pearl Khalid;France;Female;82;231065925;Sa Carneiro Airport;24/06/2020
Kristofor Tinan;Peru;Male;26;734868278;Humberto Delgado Airport;28/09/2020
Georgy Bunyan;China;Male;84;587821711;Humberto Delgado Airport;24/10/2020
Abba Parades;Indonesia;Female;60;953248924;Vilar Formoso Border;02/03/2021
Dulsea Carbert;Ireland;Male;85;559232796;Beja Airport;03/03/2020
Dan Duffree;Ukraine;Female;49;385185596;Humberto Delgado Airport;09/02/2020
Brooks Moyes;Ecuador;Female;31;557376441;Joao Paulo II Airport;23/01/2021
Clint Lissandre;Indonesia;Female;52;519095477;Cristiano Ronaldo Airport;21/02/2020
Willard Kleinplatz;Brazil;Male;78;427289581;Castro Marim Border;04/11/2020
Lorianna Rickesies;China;Male;82;318164692;Faro Airport;16/08/2020
Bealle Batrim;Indonesia;Female;20;814202392;Humberto Delgado Airport;07/04/2020
